"ISO3","Version","Gas","Year","Category","CFluxes_yr"
"CUB","V2.0 (NGHGI 2024)","CO2",2009,"FOREST",-22.4335430784315
"CUB","V2.0 (NGHGI 2024)","CO2",2009,"DEFORESTATION",0
"CUB","V2.0 (NGHGI 2024)","CO2",2010,"LULUCF",-23.3464939053429
"CUB","V2.0 (NGHGI 2024)","CO2",2010,"FOREST",-23.3464939053429
"CUB","V2.0 (NGHGI 2024)","CO2",2010,"DEFORESTATION",0
"CUB","V2.0 (NGHGI 2024)","CO2",2011,"LULUCF",-23.0439253692506
"CUB","V2.0 (NGHGI 2024)","CO2",2011,"FOREST",-23.0439253692506
"CUB","V2.0 (NGHGI 2024)","CO2",2011,"DEFORESTATION",0
"CUB","V2.0 (NGHGI 2024)","CO2",2012,"LULUCF",-23.6899295815419
"CUB","V2.0 (NGHGI 2024)","CO2",2012,"FOREST",-23.6899295815419
"CUB","V2.0 (NGHGI 2024)","CO2",2012,"DEFORESTATION",0
"CUB","V2.0 (NGHGI 2024)","CO2",2013,"LULUCF",-25.1730459504372
"CUB","V2.0 (NGHGI 2024)","CO2",2013,"FOREST",-25.1730459504372
"CUB","V2.0 (NGHGI 2024)","CO2",2013,"DEFORESTATION",0
"CUB","V2.0 (NGHGI 2024)","CO2",2014,"LULUCF",-26.0491154850487
"CUB","V2.0 (NGHGI 2024)","CO2",2014,"FOREST",-26.0491154850487
"CUB","V2.0 (NGHGI 2024)","CO2",2014,"DEFORESTATION",0
"CUB","V2.0 (NGHGI 2024)","CO2",2015,"LULUCF",-26.3036013623689
"CUB","V2.0 (NGHGI 2024)","CO2",2015,"FOREST",-26.3036013623689
"CUB","V2.0 (NGHGI 2024)","CO2",2015,"DEFORESTATION",0
"CUB","V2.0 (NGHGI 2024)","CO2",2016,"LULUCF",-26.7136547065899
"CUB","V2.0 (NGHGI 2024)","CO2",2016,"FOREST",-26.7136547065899
"CUB","V2.0 (NGHGI 2024)","CO2",2016,"DEFORESTATION",0
"CUB","V2.0 (NGHGI 2024)","CO2",2017,"LULUCF",-27.4245296351497
"CUB","V2.0 (NGHGI 2024)","CO2",2017,"FOREST",-27.4245296351497
"CUB","V2.0 (NGHGI 2024)","CO2",2017,"DEFORESTATION",0
"CUB","V2.0 (NGHGI 2024)","CO2",2018,"LULUCF",-28.1354926029478
"CUB","V2.0 (NGHGI 2024)","CO2",2018,"FOREST",-28.1354926029478
"CUB","V2.0 (NGHGI 2024)","CO2",2018,"DEFORESTATION",0
"CUB","V2.0 (NGHGI 2024)","CO2",2019,"LULUCF",-27.2962206919665
"CUB","V2.0 (NGHGI 2024)","CO2",2019,"FOREST",-27.2962206919665
"CUB","V2.0 (NGHGI 2024)","CO2",2019,"DEFORESTATION",0
"CUB","V2.0 (NGHGI 2024)","CO2",2020,"LULUCF",-28.2411907640531
"CUB","V2.0 (NGHGI 2024)","CO2",2020,"FOREST",-28.2411907640531
"CUB","V2.0 (NGHGI 2024)","CO2",2020,"DEFORESTATION",0
"CUB","V2.0 (NGHGI 2024)","CO2",2021,"LULUCF",-28.6987922981325
"CUB","V2.0 (NGHGI 2024)","CO2",2021,"FOREST",-28.6987922981325
"CUB","V2.0 (NGHGI 2024)","CO2",2021,"DEFORESTATION",0
"CUB","V2.0 (NGHGI 2024)","CO2",2022,"LULUCF",-27.7660644126183
"CUB","V2.0 (NGHGI 2024)","CO2",2022,"FOREST",-27.7660644126183
"CUB","V2.0 (NGHGI 2024)","CO2",2022,"DEFORESTATION",0
"CUB","V2.0 (NGHGI 2024)","CO2",2023,"LULUCF",-27.7660644126183
"CUB","V2.0 (NGHGI 2024)","CO2",2023,"FOREST",-27.7660644126183
"CUB","V2.0 (NGHGI 2024)","CO2",2023,"DEFORESTATION",0
"CUB","V2.0 (NGHGI 2024)","CO2",2023,"HWP",0
"ECU","V2.0 (NGHGI 2024)","CO2",2000,"LULUCF",42.5742841257238
"ECU","V2.0 (NGHGI 2024)","CO2",2000,"FOREST",-12.0175215999334
"ECU","V2.0 (NGHGI 2024)","CO2",2000,"DEFORESTATION",50.9089235750759
"ECU","V2.0 (NGHGI 2024)","CO2",2000,"ORG_SOILS",1.72499358360735e-05
"ECU","V2.0 (NGHGI 2024)","CO2",2000,"OTHER",3.68286490064547
"ECU","V2.0 (NGHGI 2024)","CO2",2001,"LULUCF",42.1277230257417
"ECU","V2.0 (NGHGI 2024)","CO2",2001,"FOREST",-11.5047990108803
"ECU","V2.0 (NGHGI 2024)","CO2",2001,"DEFORESTATION",49.3906718108557
"ECU","V2.0 (NGHGI 2024)","CO2",2001,"ORG_SOILS",1.72499358360735e-05
"ECU","V2.0 (NGHGI 2024)","CO2",2001,"OTHER",4.24183297583052
"ECU","V2.0 (NGHGI 2024)","CO2",2002,"LULUCF",41.6811619257596
"ECU","V2.0 (NGHGI 2024)","CO2",2002,"FOREST",-10.9920764218272
"ECU","V2.0 (NGHGI 2024)","CO2",2002,"DEFORESTATION",47.8724200466354
"ECU","V2.0 (NGHGI 2024)","CO2",2002,"ORG_SOILS",1.72499358360735e-05
"ECU","V2.0 (NGHGI 2024)","CO2",2002,"OTHER",4.80080105101557
"ECU","V2.0 (NGHGI 2024)","CO2",2003,"LULUCF",41.2346008257775
"ECU","V2.0 (NGHGI 2024)","CO2",2003,"FOREST",-10.4793538327742
"ECU","V2.0 (NGHGI 2024)","CO2",2003,"DEFORESTATION",46.3541682824152
"ECU","V2.0 (NGHGI 2024)","CO2",2003,"ORG_SOILS",1.72499358360735e-05
"ECU","V2.0 (NGHGI 2024)","CO2",2003,"OTHER",5.35976912620062
"ECU","V2.0 (NGHGI 2024)","CO2",2004,"LULUCF",40.7880397257954
"ECU","V2.0 (NGHGI 2024)","CO2",2004,"FOREST",-9.96663124372107
"ECU","V2.0 (NGHGI 2024)","CO2",2004,"DEFORESTATION",44.835916518195
"ECU","V2.0 (NGHGI 2024)","CO2",2004,"ORG_SOILS",1.72499358360735e-05
"ECU","V2.0 (NGHGI 2024)","CO2",2004,"OTHER",5.91873720138567
"ECU","V2.0 (NGHGI 2024)","CO2",2005,"LULUCF",40.4159054758103
"ECU","V2.0 (NGHGI 2024)","CO2",2005,"FOREST",-9.53936241951017
"ECU","V2.0 (NGHGI 2024)","CO2",2005,"DEFORESTATION",43.5707067146781
"ECU","V2.0 (NGHGI 2024)","CO2",2005,"ORG_SOILS",1.72499358360735e-05
"ECU","V2.0 (NGHGI 2024)","CO2",2005,"OTHER",6.38454393070655
"ECU","V2.0 (NGHGI 2024)","CO2",2006,"LULUCF",39.8949175258312
"ECU","V2.0 (NGHGI 2024)","CO2",2006,"FOREST",-8.94118606561491
"ECU","V2.0 (NGHGI 2024)","CO2",2006,"DEFORESTATION",41.7994129897545
"ECU","V2.0 (NGHGI 2024)","CO2",2006,"ORG_SOILS",1.72499358360735e-05
"ECU","V2.0 (NGHGI 2024)","CO2",2006,"OTHER",7.03667335175577
"ECU","V2.0 (NGHGI 2024)","CO2",2007,"LULUCF",38.6967209879554
"ECU","V2.0 (NGHGI 2024)","CO2",2007,"FOREST",-10.494578733047
"ECU","V2.0 (NGHGI 2024)","CO2",2007,"DEFORESTATION",40.5686546676284
"ECU","V2.0 (NGHGI 2024)","CO2",2007,"ORG_SOILS",1.72499358360735e-05
"ECU","V2.0 (NGHGI 2024)","CO2",2007,"OTHER",8.62262780343815
"ECU","V2.0 (NGHGI 2024)","CO2",2008,"LULUCF",37.4985244500796
"ECU","V2.0 (NGHGI 2024)","CO2",2008,"FOREST",-12.047971400479
"ECU","V2.0 (NGHGI 2024)","CO2",2008,"DEFORESTATION",39.3378963455022
"ECU","V2.0 (NGHGI 2024)","CO2",2008,"ORG_SOILS",1.72499358360735e-05
"ECU","V2.0 (NGHGI 2024)","CO2",2008,"OTHER",10.2085822551205
"ECU","V2.0 (NGHGI 2024)","CO2",2009,"LULUCF",36.3003279122037
"ECU","V2.0 (NGHGI 2024)","CO2",2009,"FOREST",-13.6013640679111
"ECU","V2.0 (NGHGI 2024)","CO2",2009,"DEFORESTATION",38.1071380233761
"ECU","V2.0 (NGHGI 2024)","CO2",2009,"ORG_SOILS",1.72499358360735e-05
"ECU","V2.0 (NGHGI 2024)","CO2",2009,"OTHER",11.7945367068029
"ECU","V2.0 (NGHGI 2024)","CO2",2010,"LULUCF",35.1021313743279
"ECU","V2.0 (NGHGI 2024)","CO2",2010,"FOREST",-15.1547567353431
"ECU","V2.0 (NGHGI 2024)","CO2",2010,"DEFORESTATION",36.8763797012499
"ECU","V2.0 (NGHGI 2024)","CO2",2010,"ORG_SOILS",1.72499358360735e-05
"ECU","V2.0 (NGHGI 2024)","CO2",2010,"OTHER",13.3804911584853
"ECU","V2.0 (NGHGI 2024)","CO2",2011,"LULUCF",33.8543926189952
"ECU","V2.0 (NGHGI 2024)","CO2",2011,"FOREST",-16.4024954906757
"ECU","V2.0 (NGHGI 2024)","CO2",2011,"DEFORESTATION",36.8763797012499
"ECU","V2.0 (NGHGI 2024)","CO2",2011,"ORG_SOILS",1.72499358360735e-05
"ECU","V2.0 (NGHGI 2024)","CO2",2011,"OTHER",13.3804911584852
"ECU","V2.0 (NGHGI 2024)","CO2",2012,"LULUCF",32.6066538636626
"ECU","V2.0 (NGHGI 2024)","CO2",2012,"FOREST",-17.6502342460083
"ECU","V2.0 (NGHGI 2024)","CO2",2012,"DEFORESTATION",36.8763797012499
"ECU","V2.0 (NGHGI 2024)","CO2",2012,"ORG_SOILS",1.72499358360735e-05
"ECU","V2.0 (NGHGI 2024)","CO2",2012,"OTHER",13.3804911584852
"ECU","V2.0 (NGHGI 2024)","CO2",2013,"LULUCF",31.7822932902096
"ECU","V2.0 (NGHGI 2024)","CO2",2013,"FOREST",-18.4745948194613
"ECU","V2.0 (NGHGI 2024)","CO2",2013,"DEFORESTATION",36.8763797012499
"ECU","V2.0 (NGHGI 2024)","CO2",2013,"ORG_SOILS",1.72499358360735e-05
"ECU","V2.0 (NGHGI 2024)","CO2",2013,"OTHER",13.3804911584852
"ECU","V2.0 (NGHGI 2024)","CO2",2014,"LULUCF",30.9579327167566
"ECU","V2.0 (NGHGI 2024)","CO2",2014,"FOREST",-19.2989553929143
"ECU","V2.0 (NGHGI 2024)","CO2",2014,"DEFORESTATION",36.8763797012499
"ECU","V2.0 (NGHGI 2024)","CO2",2014,"ORG_SOILS",1.72499358360735e-05
"ECU","V2.0 (NGHGI 2024)","CO2",2014,"OTHER",13.3804911584852
"ECU","V2.0 (NGHGI 2024)","CO2",2015,"LULUCF",29.4988791886538
"ECU","V2.0 (NGHGI 2024)","CO2",2015,"FOREST",-18.8385062000416
"ECU","V2.0 (NGHGI 2024)","CO2",2015,"DEFORESTATION",36.7865178188419
"ECU","V2.0 (NGHGI 2024)","CO2",2015,"ORG_SOILS",1.72499358360735e-05
"ECU","V2.0 (NGHGI 2024)","CO2",2015,"OTHER",11.5508503199175
"ECU","V2.0 (NGHGI 2024)","CO2",2016,"LULUCF",28.0398256605509
"ECU","V2.0 (NGHGI 2024)","CO2",2016,"FOREST",-18.3780570071688
"ECU","V2.0 (NGHGI 2024)","CO2",2016,"DEFORESTATION",36.696655936434
"ECU","V2.0 (NGHGI 2024)","CO2",2016,"ORG_SOILS",1.72499358360735e-05
"ECU","V2.0 (NGHGI 2024)","CO2",2016,"OTHER",9.72120948134988
"ECU","V2.0 (NGHGI 2024)","CO2",2017,"LULUCF",24.1581671484908
"ECU","V2.0 (NGHGI 2024)","CO2",2017,"FOREST",-19.7633282307366
"ECU","V2.0 (NGHGI 2024)","CO2",2017,"DEFORESTATION",34.7001895422176
"ECU","V2.0 (NGHGI 2024)","CO2",2017,"ORG_SOILS",1.72499358360735e-05
"ECU","V2.0 (NGHGI 2024)","CO2",2017,"OTHER",9.22128858707392
"ECU","V2.0 (NGHGI 2024)","CO2",2018,"LULUCF",20.2765086364307
"ECU","V2.0 (NGHGI 2024)","CO2",2018,"FOREST",-21.1485994543044
"ECU","V2.0 (NGHGI 2024)","CO2",2018,"DEFORESTATION",32.7037231480013
"ECU","V2.0 (NGHGI 2024)","CO2",2018,"ORG_SOILS",1.72499358360735e-05
"ECU","V2.0 (NGHGI 2024)","CO2",2018,"OTHER",8.72136769279796
"ECU","V2.0 (NGHGI 2024)","CO2",2019,"LULUCF",20.2866962277477
"ECU","V2.0 (NGHGI 2024)","CO2",2019,"FOREST",-21.1268556538093
"ECU","V2.0 (NGHGI 2024)","CO2",2019,"DEFORESTATION",34.2381161345692
"ECU","V2.0 (NGHGI 2024)","CO2",2019,"ORG_SOILS",1.72499358360735e-05
"ECU","V2.0 (NGHGI 2024)","CO2",2019,"OTHER",7.1754184970519
"ECU","V2.0 (NGHGI 2024)","CO2",2020,"LULUCF",20.2968838190647
"ECU","V2.0 (NGHGI 2024)","CO2",2020,"FOREST",-21.1051118533141
"ECU","V2.0 (NGHGI 2024)","CO2",2020,"DEFORESTATION",35.7725091211371
"ECU","V2.0 (NGHGI 2024)","CO2",2020,"ORG_SOILS",1.72499358360735e-05
"ECU","V2.0 (NGHGI 2024)","CO2",2020,"OTHER",5.62946930130585
"ECU","V2.0 (NGHGI 2024)","CO2",2021,"LULUCF",24.5814174101398
"ECU","V2.0 (NGHGI 2024)","CO2",2021,"FOREST",-18.2278561695076
"ECU","V2.0 (NGHGI 2024)","CO2",2021,"DEFORESTATION",36.6011916466238
"ECU","V2.0 (NGHGI 2024)","CO2",2021,"ORG_SOILS",1.72499358360735e-05
"ECU","V2.0 (NGHGI 2024)","CO2",2021,"OTHER",6.2080646830878
"ECU","V2.0 (NGHGI 2024)","CO2",2022,"LULUCF",25.7951192549067
"ECU","V2.0 (NGHGI 2024)","CO2",2022,"FOREST",-17.0141543247406
"ECU","V2.0 (NGHGI 2024)","CO2",2022,"DEFORESTATION",36.6011916466239
"ECU","V2.0 (NGHGI 2024)","CO2",2022,"ORG_SOILS",1.72499358360735e-05
"ECU","V2.0 (NGHGI 2024)","CO2",2022,"OTHER",6.2080646830876
"ECU","V2.0 (NGHGI 2024)","CO2",2023,"LULUCF",25.7951192549067
"ECU","V2.0 (NGHGI 2024)","CO2",2023,"FOREST",-17.0141543247406
"ECU","V2.0 (NGHGI 2024)","CO2",2023,"DEFORESTATION",36.6011916466239
"ECU","V2.0 (NGHGI 2024)","CO2",2023,"ORG_SOILS",1.72499358360735e-05
"ECU","V2.0 (NGHGI 2024)","CO2",2023,"HWP",0
"ECU","V2.0 (NGHGI 2024)","CO2",2023,"OTHER",6.2080646830876
"MDA","V2.0 (NGHGI 2024)","CO2",2000,"LULUCF",-2.42057554719312
"MDA","V2.0 (NGHGI 2024)","CO2",2000,"FOREST",-2.30743844553719
"MDA","V2.0 (NGHGI 2024)","CO2",2000,"DEFORESTATION",0.178524614068743
"MDA","V2.0 (NGHGI 2024)","CO2",2000,"HWP",0.00580730973596746
"MDA","V2.0 (NGHGI 2024)","CO2",2000,"OTHER",-0.29746902546064
"MDA","V2.0 (NGHGI 2024)","CO2",2001,"LULUCF",-2.06478981897919
"MDA","V2.0 (NGHGI 2024)","CO2",2001,"FOREST",-2.27370424729359
"MDA","V2.0 (NGHGI 2024)","CO2",2001,"DEFORESTATION",0.178524614068743
"MDA","V2.0 (NGHGI 2024)","CO2",2001,"HWP",-0.00625943896341308
"MDA","V2.0 (NGHGI 2024)","CO2",2001,"OTHER",0.0366492532090701
"MDA","V2.0 (NGHGI 2024)","CO2",2002,"LULUCF",-2.15154030328125
"MDA","V2.0 (NGHGI 2024)","CO2",2002,"FOREST",-2.26761670199964
"MDA","V2.0 (NGHGI 2024)","CO2",2002,"DEFORESTATION",0.456243096322205
"MDA","V2.0 (NGHGI 2024)","CO2",2002,"HWP",-0.0566872935630493
"MDA","V2.0 (NGHGI 2024)","CO2",2002,"OTHER",-0.283479404040766
"MDA","V2.0 (NGHGI 2024)","CO2",2003,"LULUCF",-2.07915580873073
"MDA","V2.0 (NGHGI 2024)","CO2",2003,"FOREST",-2.27011848538036
"MDA","V2.0 (NGHGI 2024)","CO2",2003,"DEFORESTATION",0.160507614636418
"MDA","V2.0 (NGHGI 2024)","CO2",2003,"HWP",-0.065112924252507
"MDA","V2.0 (NGHGI 2024)","CO2",2003,"OTHER",0.0955679862657194
"MDA","V2.0 (NGHGI 2024)","CO2",2004,"LULUCF",-2.24826369737603
"MDA","V2.0 (NGHGI 2024)","CO2",2004,"FOREST",-2.33477917225778
"MDA","V2.0 (NGHGI 2024)","CO2",2004,"DEFORESTATION",0.159217621775477
"MDA","V2.0 (NGHGI 2024)","CO2",2004,"HWP",-0.0534745060523008
"MDA","V2.0 (NGHGI 2024)","CO2",2004,"OTHER",-0.0192276408414264
"MDA","V2.0 (NGHGI 2024)","CO2",2005,"LULUCF",-1.95430827709915
"MDA","V2.0 (NGHGI 2024)","CO2",2005,"FOREST",-2.40951877377118
"MDA","V2.0 (NGHGI 2024)","CO2",2005,"DEFORESTATION",0.290032421466461
"MDA","V2.0 (NGHGI 2024)","CO2",2005,"HWP",-0.0411097873748659
"MDA","V2.0 (NGHGI 2024)","CO2",2005,"OTHER",0.206287862580435
"MDA","V2.0 (NGHGI 2024)","CO2",2006,"LULUCF",-2.07623952656538
"MDA","V2.0 (NGHGI 2024)","CO2",2006,"FOREST",-2.366519204292
"MDA","V2.0 (NGHGI 2024)","CO2",2006,"DEFORESTATION",0.078664114820609
"MDA","V2.0 (NGHGI 2024)","CO2",2006,"HWP",-0.0405864080969233
"MDA","V2.0 (NGHGI 2024)","CO2",2006,"OTHER",0.252201971002934
"MDA","V2.0 (NGHGI 2024)","CO2",2007,"LULUCF",-2.2687334631239
"MDA","V2.0 (NGHGI 2024)","CO2",2007,"FOREST",-2.46040684519099
"MDA","V2.0 (NGHGI 2024)","CO2",2007,"DEFORESTATION",0.0702812348842656
"MDA","V2.0 (NGHGI 2024)","CO2",2007,"HWP",-0.044593644318152
"MDA","V2.0 (NGHGI 2024)","CO2",2007,"OTHER",0.165985791500977
"MDA","V2.0 (NGHGI 2024)","CO2",2008,"LULUCF",-1.95639484972945
"MDA","V2.0 (NGHGI 2024)","CO2",2008,"FOREST",-2.46278890637412
"MDA","V2.0 (NGHGI 2024)","CO2",2008,"DEFORESTATION",0.291004440955709
"MDA","V2.0 (NGHGI 2024)","CO2",2008,"HWP",-0.0356077869970076
"MDA","V2.0 (NGHGI 2024)","CO2",2008,"OTHER",0.250997402685968
"MDA","V2.0 (NGHGI 2024)","CO2",2009,"LULUCF",-1.56064218279035
"MDA","V2.0 (NGHGI 2024)","CO2",2009,"FOREST",-2.52606956170324
"MDA","V2.0 (NGHGI 2024)","CO2",2009,"DEFORESTATION",0.0799356653456901
"MDA","V2.0 (NGHGI 2024)","CO2",2009,"HWP",-0.0284708243890748
"MDA","V2.0 (NGHGI 2024)","CO2",2009,"OTHER",0.913962537956275
"MDA","V2.0 (NGHGI 2024)","CO2",2010,"LULUCF",-1.4865214301642
"MDA","V2.0 (NGHGI 2024)","CO2",2010,"FOREST",-2.48416399867286
"MDA","V2.0 (NGHGI 2024)","CO2",2010,"DEFORESTATION",0.441482358367848
"MDA","V2.0 (NGHGI 2024)","CO2",2010,"HWP",-0.022801442013685
"MDA","V2.0 (NGHGI 2024)","CO2",2010,"OTHER",0.578961652154497
"MDA","V2.0 (NGHGI 2024)","CO2",2011,"LULUCF",-1.42198274904974
"MDA","V2.0 (NGHGI 2024)","CO2",2011,"FOREST",-2.39057289809995
"MDA","V2.0 (NGHGI 2024)","CO2",2011,"DEFORESTATION",0.393728474422982
"MDA","V2.0 (NGHGI 2024)","CO2",2011,"HWP",-0.00438076153039362
"MDA","V2.0 (NGHGI 2024)","CO2",2011,"OTHER",0.579242436157621
"MDA","V2.0 (NGHGI 2024)","CO2",2012,"LULUCF",-1.43368202714045
"MDA","V2.0 (NGHGI 2024)","CO2",2012,"FOREST",-2.29484019572636
"MDA","V2.0 (NGHGI 2024)","CO2",2012,"DEFORESTATION",0.0971303193091088
"MDA","V2.0 (NGHGI 2024)","CO2",2012,"HWP",0.076844370313391
"MDA","V2.0 (NGHGI 2024)","CO2",2012,"OTHER",0.68718347896341
"MDA","V2.0 (NGHGI 2024)","CO2",2013,"LULUCF",-1.28915910204354
"MDA","V2.0 (NGHGI 2024)","CO2",2013,"FOREST",-2.1418828164759
"MDA","V2.0 (NGHGI 2024)","CO2",2013,"DEFORESTATION",0.0971303193091088
"MDA","V2.0 (NGHGI 2024)","CO2",2013,"HWP",0.0618814496424225
"MDA","V2.0 (NGHGI 2024)","CO2",2013,"OTHER",0.693711945480829
"MDA","V2.0 (NGHGI 2024)","CO2",2014,"LULUCF",-0.927335590108203
"MDA","V2.0 (NGHGI 2024)","CO2",2014,"FOREST",-2.13474005025071
"MDA","V2.0 (NGHGI 2024)","CO2",2014,"DEFORESTATION",0.305744706313757
"MDA","V2.0 (NGHGI 2024)","CO2",2014,"HWP",0.0580208041918337
"MDA","V2.0 (NGHGI 2024)","CO2",2014,"OTHER",0.843638949636916
"MDA","V2.0 (NGHGI 2024)","CO2",2015,"LULUCF",-1.37285797479885
"MDA","V2.0 (NGHGI 2024)","CO2",2015,"FOREST",-2.15945352851096
"MDA","V2.0 (NGHGI 2024)","CO2",2015,"DEFORESTATION",0.0804995160174406
"MDA","V2.0 (NGHGI 2024)","CO2",2015,"HWP",0.0492353352675543
"MDA","V2.0 (NGHGI 2024)","CO2",2015,"OTHER",0.656860702427115
"MDA","V2.0 (NGHGI 2024)","CO2",2016,"LULUCF",-1.11711025191368
"MDA","V2.0 (NGHGI 2024)","CO2",2016,"FOREST",-2.11576704454417
"MDA","V2.0 (NGHGI 2024)","CO2",2016,"DEFORESTATION",0.345315238871193
"MDA","V2.0 (NGHGI 2024)","CO2",2016,"HWP",0.000881609245080682
"MDA","V2.0 (NGHGI 2024)","CO2",2016,"OTHER",0.652459944514216
"MDA","V2.0 (NGHGI 2024)","CO2",2017,"LULUCF",-1.16567143160208
"MDA","V2.0 (NGHGI 2024)","CO2",2017,"FOREST",-2.01644390356701
"MDA","V2.0 (NGHGI 2024)","CO2",2017,"DEFORESTATION",0.21188581938957
"MDA","V2.0 (NGHGI 2024)","CO2",2017,"HWP",-0.0674476498720481
"MDA","V2.0 (NGHGI 2024)","CO2",2017,"OTHER",0.706334302447408
"MDA","V2.0 (NGHGI 2024)","CO2",2018,"LULUCF",-1.00661040457717
"MDA","V2.0 (NGHGI 2024)","CO2",2018,"FOREST",-1.96936050811683
"MDA","V2.0 (NGHGI 2024)","CO2",2018,"DEFORESTATION",0.312229993060875
"MDA","V2.0 (NGHGI 2024)","CO2",2018,"HWP",-0.0635037371465016
"MDA","V2.0 (NGHGI 2024)","CO2",2018,"OTHER",0.714023847625287
"MDA","V2.0 (NGHGI 2024)","CO2",2019,"LULUCF",-0.148613101099018
"MDA","V2.0 (NGHGI 2024)","CO2",2019,"FOREST",-1.9506531109845
"MDA","V2.0 (NGHGI 2024)","CO2",2019,"DEFORESTATION",0.538644361491451
"MDA","V2.0 (NGHGI 2024)","CO2",2019,"HWP",-0.057560370948433
"MDA","V2.0 (NGHGI 2024)","CO2",2019,"OTHER",1.32095601934246
"MDA","V2.0 (NGHGI 2024)","CO2",2020,"LULUCF",-0.172370970714091
"MDA","V2.0 (NGHGI 2024)","CO2",2020,"FOREST",-1.88733413205156
"MDA","V2.0 (NGHGI 2024)","CO2",2020,"DEFORESTATION",0.142355270300443
"MDA","V2.0 (NGHGI 2024)","CO2",2020,"HWP",0.0346883
"MDA","V2.0 (NGHGI 2024)","CO2",2020,"OTHER",1.53791959103703
"MDA","V2.0 (NGHGI 2024)","CO2",2021,"LULUCF",-0.105160691184373
"MDA","V2.0 (NGHGI 2024)","CO2",2021,"FOREST",-1.91958989216413
"MDA","V2.0 (NGHGI 2024)","CO2",2021,"DEFORESTATION",0.228197378478692
"MDA","V2.0 (NGHGI 2024)","CO2",2021,"HWP",0.00773
"MDA","V2.0 (NGHGI 2024)","CO2",2021,"OTHER",1.57850182250107
"MDA","V2.0 (NGHGI 2024)","CO2",2022,"LULUCF",0.258368909540539
"MDA","V2.0 (NGHGI 2024)","CO2",2022,"FOREST",-1.59243830061251
"MDA","V2.0 (NGHGI 2024)","CO2",2022,"DEFORESTATION",0.291351739449762
"MDA","V2.0 (NGHGI 2024)","CO2",2022,"HWP",-0.00377919107029502
"MDA","V2.0 (NGHGI 2024)","CO2",2022,"OTHER",1.56323466177358
"MDA","V2.0 (NGHGI 2024)","CO2",2023,"LULUCF",0.258368909540539
"MDA","V2.0 (NGHGI 2024)","CO2",2023,"FOREST",-1.59243830061251
"MDA","V2.0 (NGHGI 2024)","CO2",2023,"DEFORESTATION",0.291351739449762
"MDA","V2.0 (NGHGI 2024)","CO2",2023,"HWP",-0.00377919107029502
"MDA","V2.0 (NGHGI 2024)","CO2",2023,"OTHER",1.56323466177358
"CHL","V2.0 (NGHGI 2024)","CO2",2000,"LULUCF",-77.8360947197365
"CHL","V2.0 (NGHGI 2024)","CO2",2000,"FOREST",-78.3831484025338
"CHL","V2.0 (NGHGI 2024)","CO2",2000,"DEFORESTATION",4.90129000150446
"CHL","V2.0 (NGHGI 2024)","CO2",2000,"HWP",-4.90233078267107
"CHL","V2.0 (NGHGI 2024)","CO2",2000,"OTHER",0.548094463963904
"CHL","V2.0 (NGHGI 2024)","CO2",2001,"LULUCF",-77.9669395407577
"CHL","V2.0 (NGHGI 2024)","CO2",2001,"FOREST",-78.4124966317861
"CHL","V2.0 (NGHGI 2024)","CO2",2001,"DEFORESTATION",4.913374711602
"CHL","V2.0 (NGHGI 2024)","CO2",2001,"HWP",-5.00776641931092
"CHL","V2.0 (NGHGI 2024)","CO2",2001,"OTHER",0.539948798737328
"CHL","V2.0 (NGHGI 2024)","CO2",2002,"LULUCF",-64.5269167531144
"CHL","V2.0 (NGHGI 2024)","CO2",2002,"FOREST",-64.2839904331873
"CHL","V2.0 (NGHGI 2024)","CO2",2002,"DEFORESTATION",4.92545942169953
"CHL","V2.0 (NGHGI 2024)","CO2",2002,"HWP",-5.724046772109
"CHL","V2.0 (NGHGI 2024)","CO2",2002,"OTHER",0.555661030482375
"CHL","V2.0 (NGHGI 2024)","CO2",2003,"LULUCF",-76.0320398668676
"CHL","V2.0 (NGHGI 2024)","CO2",2003,"FOREST",-75.301742779556
"CHL","V2.0 (NGHGI 2024)","CO2",2003,"DEFORESTATION",4.93754413179706
"CHL","V2.0 (NGHGI 2024)","CO2",2003,"HWP",-6.23705668944959
"CHL","V2.0 (NGHGI 2024)","CO2",2003,"OTHER",0.569215470340927
"CHL","V2.0 (NGHGI 2024)","CO2",2004,"LULUCF",-69.9505671239286
"CHL","V2.0 (NGHGI 2024)","CO2",2004,"FOREST",-68.4540921741622
"CHL","V2.0 (NGHGI 2024)","CO2",2004,"DEFORESTATION",4.9496288418946
"CHL","V2.0 (NGHGI 2024)","CO2",2004,"HWP",-7.02317252736525
"CHL","V2.0 (NGHGI 2024)","CO2",2004,"OTHER",0.577068735704243
"CHL","V2.0 (NGHGI 2024)","CO2",2005,"LULUCF",-68.4407211508997
"CHL","V2.0 (NGHGI 2024)","CO2",2005,"FOREST",-66.7273890332096
"CHL","V2.0 (NGHGI 2024)","CO2",2005,"DEFORESTATION",4.96171355199213
"CHL","V2.0 (NGHGI 2024)","CO2",2005,"HWP",-7.25642492722667
"CHL","V2.0 (NGHGI 2024)","CO2",2005,"OTHER",0.581379257544437
"CHL","V2.0 (NGHGI 2024)","CO2",2006,"LULUCF",-70.4624600292365
"CHL","V2.0 (NGHGI 2024)","CO2",2006,"FOREST",-68.3687084706481
"CHL","V2.0 (NGHGI 2024)","CO2",2006,"DEFORESTATION",4.97379826208967
